neighborhood,reviews,ratings,price,name,id,image,theme
Lamu,18,5.0,58,"Mwangati House, Manda Island",1377,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Nairobi,3,5.0,58,Mountain View B&B,1378,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Lamu,6,4.5,59,Jannat House - Genuin welcoming,1379,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kilifi,3,5.0,59,Villa privata con piscina,1380,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Mombasa,9,4.0,50,"Leinmach House, Nyali Mombasa",1381,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Kwale,3,5.0,50,Guest Annex beach wildlife lovers,1382,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Mombasa,5,5.0,55,EXECUTIVE DOUBLE ROOM,1383,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Lamu,13,5.0,41,Eco-friendly House Lamu island,1384,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Nairobi,20,4.5,60,Makena's Place Karen FLAMINGO ROOM,1385,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Lamu,1,5.0,50,Subira House Lamu Old Town,1386,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Nairobi,19,5.0,50,Lavington rooftop room with ensuite,1387,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kilifi,3,4.5,58,CHRIS HOUSE ROOM N.6,1388,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Nairobi,15,5.0,48,Makena's Place Kichana & Gecko Room,1389,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Homa Bay,9,5.0,44,"Wayando Beach Ecolodge, Rusinga Isl",1390,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Lakeside
Kilifi,4,5.0,58,CHRIS HOUSE ROOM 3,1391,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Kajiado,5,5.0,50,MIRYAM VILLAGE INN SAFARI LODGE LTD,1392,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Countryside
Kilifi,44,3.5,45,"Quiet Beach Cottages in Malindi, Kenya",1393,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Siaya,5,5.0,25,Lovely home in Siaya County,1394,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Lakeside
Kajiado,5,5.0,30,Serene Outskirts,1395,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Countryside
Nairobi,5,4.0,18,Two Bedroom Home with WiFi,1396,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,4,5.0,23,"Sunny private room on a quiet, leafy side street",1397,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,3,2.5,10,Cozy & Cool Place - best times,1398,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,7,5.0,25,Nairobi Modern House Private Room,1399,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,2,5.0,35,Bird's Nest (Gitara),1400,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Mombasa,2,4.0,30,PrivateEnSuite Room in Amazing Sea-View Aptmnt B&B,1401,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Mombasa,6,4.5,40,5 minute walk the beach!,1402,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Kwale,14,3.5,35,Sun Moon House - Apartment Two,1403,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kwale,4,4.0,35,Sawaka,1404,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Kilifi,6,4.5,12,Comfortable Private Room,1405,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Mombasa,1,5.0,26,"Any budget fit from couch suffers, backpackers",1406,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Mombasa,1,5.0,40,Home away from Home,1407,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Mombasa,2,4.5,38,3BR flat w/AC in the heart of town,1408,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Mombasa,21,4.0,33,MtwapaHeritage Apartment.,1409,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Mombasa,6,5.0,15,Miritini apartment,1410,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Kwale,3,4.5,29,Mare Villa Rooms,1411,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Mombasa,2,5.0,40,"Safe security,shopping mall,beach",1412,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Kwale,1,4.0,20,German Estate.,1413,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Mombasa,1,4.0,23,Town farm house.,1414,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kilifi,1,5.0,12,Cozy private room,1415,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kajiado,11,3.5,35,Hills Gate Homes,1416,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Countryside
Nairobi,1,5.0,40,Modern Cozy Crib Santack Eastate.,1417,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,9,4.5,20,"Great location, cozy double room",1418,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,12,5.0,25,Central. Convenient. Garden. Serene,1419,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,5,5.0,25,Awesome home near everything...,1420,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,9,4.5,17,Secure serviced room (Westlands),1421,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,4,5.0,15,Cosy home in the heart of Nairobi,1422,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,3,4.5,15,Ensuite double room in Kileleshwa,1423,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Machakos,3,5.0,24,Comfy Room near JKIA Airport,1424,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Small Town
Nairobi,5,5.0,17,Home away from home,1425,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,6,5.0,35,Sojourn in a Convenient Cozy Oasis...,1426,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,4,4.5,15,Lovely Ensuite Room,1427,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Kiambu,6,5.0,30,Farmstay on organic vegetable farm,1428,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Town
Nairobi,5,5.0,15,Convenient easily accessible,1429,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,3,4.5,15,Nairobi Kenya country home setting,1430,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,3,3.5,20,Nairobi Runda private rooms,1431,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,6,5.0,25,Safe Private Single En-suite Room (P1),1432,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,3,4.5,12,Room in valley arcade,1433,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,7,4.5,25,"Kessy's Rooms, Kilimani",1434,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,5,5.0,30,MASTER EN-SUIT IN KILELESHWA,1435,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,9,4.0,20,En-Suite Room in Spacious Penthouse,1436,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,30,5.0,30,A Home Away From Home in Westlands,1437,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,9,4.5,24,Double bed room clean warm,1438,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,6,4.0,25,PRIVATE ROOM-KILIMANI VALLEY ARCADE,1439,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,12,5.0,20,"Twin cosy room, WiFi, serene neighbourhood",1440,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Machakos,3,4.5,30,Secret Haven Inn Ensuite,1441,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Small Town
Nairobi,13,4.5,22,Private & cozy Nairobi room 2,1442,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,16,5.0,30,Private & cozy Nairobi room,1443,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,10,5.0,12,5 min. walk Wilson A/port public T/port,1444,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,3,5.0,24,Cozy penthouse apartment in Kileleshwa,1445,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,16,5.0,18,Ensuite Sunny Room in Hurlingham,1446,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,3,5.0,39,FEMALE GUESTS ONLY: BUNGALOW WITH TROPICAL GARDEN,1447,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,3,5.0,10,Clean & Cozy room on Ngong Road,1448,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,6,4.5,21,A nice place in woodley!,1449,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,13,4.5,35,Kiloranhouse Cottage Loft Bedroom,1450,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,32,4.5,27,Single room near JKIA Airport.,1451,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,5,5.0,13,Bright Homely Feel Apartment,1452,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,7,5.0,25,Best Apartment Block in Nairobi,1453,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,13,4.5,12,Private Room in Beautiful Townhouse,1454,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Machakos,4,5.0,20,Peaceful accomodation,1455,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Small Town
Kiambu,3,3.5,25,Tranquility at its best,1456,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Town
Nairobi,19,5.0,25,Behind the Blue Door,1457,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,4,5.0,20,Private spacious Room in Kilimani,1458,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,4,5.0,35,"Private Room, Kileleshwa",1459,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,17,4.5,23,Room in Great Lavington Apartment,1460,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,5,5.0,10,"SQ room in sunny, spacious apartment",1461,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,56,5.0,14,"SAFE, City Center Nairobi + Wi-Fi",1462,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,5,5.0,40,Cozy Cottage-like Bedrooms,1463,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,3,4.5,10,prime property consultants Ltd,1464,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Kajiado,5,4.5,10,Run with elite marathoners,1465,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Countryside
Nairobi,4,5.0,14,Eshel Guest House Single,1466,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,10,4.5,15,Eshel in Karen,1467,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,6,4.5,16,Eshel Guest House Upstairs,1468,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Kajiado,6,4.0,20,Home away from home,1469,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Countryside
Nairobi,4,4.0,25,Executive Guesthouse in Nairobi.,1470,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Mombasa,8,4.5,35,Modern serene apartment,1471,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Kwale,10,5.0,29,Ensuite room on beach property with pool,1472,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Kwale,4,4.5,30,Amani,1473,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Sandy Beaches
Kwale,5,4.5,31,Rafiki,1474,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kilifi,4,5.0,40,Mwembeni eco-tent,1475,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kilifi,3,4.5,21,Mimi na Rangi House Kenya,1476,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Kwale,3,4.5,21,Safe budget accommodation 3 minutes from the beach,1477,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Mombasa,5,4.0,30,Ocean Breeze Doubles,1478,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Kwale,9,4.5,30,Pa moja,1479,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Mombasa,27,4.5,10,Mombasa back packers budget,1480,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Mombasa,14,4.5,32,Home away from home.Apartment setup,1481,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Mombasa,3,4.5,35,Cowrieshell Bamburi Apartment,1482,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Kilifi,4,4.5,20,Second Home,1483,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kwale,4,3.5,26,Blueswallow rooms.....come join us,1484,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Mombasa,5,5.0,11,"House of Friends -Bamburi, Mombasa",1485,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Kwale,8,4.5,30,Bahati,1486,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Kilifi,6,5.0,38,"Swahili House ,antica dimora araba",1487,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Mombasa,9,5.0,28,Relaxed spacious coastal ambience-Nyali,1488,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Mombasa,14,4.5,30,Breathtaking beach view Empire,1489,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Lamu,11,4.5,29,"Clean, spacious room. Lamu centre.",1490,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Kilifi,6,5.0,40,Lovely Makuti double room on Takaungu beach,1491,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Lamu,15,5.0,40,Amazing Six Suites Villa in Lamu,1492,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Nakuru,5,5.0,20,Cosy & vibrant apartment in Nakuru,1493,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nakuru,3,3.5,40,Sebuleni house..,1494,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nakuru,3,4.0,35,Cottage at Brian's house,1495,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,3,5.0,27,Two rooms in Heart of Lavington,1496,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nairobi,10,5.0,16,Olympic Estate Guest House,1497,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Nairobi,6,4.5,25,Penthouse in prime location,1498,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,5,4.5,24,"Cozy,clean room in kilimani",1499,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,5,5.0,25,Nairobi Menelik House,1500,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,9,4.5,18,Lovely Room in an apartment,1501,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,11,5.0,30,Single room in an artist's loft in Nairobi center,1502,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,11,4.5,30,Beautiful En-suite Room in an Elegant home.,1503,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,20,4.5,34,VIBRANT & COZY in SAFE area,1504,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,5,4.5,21,DOUBLE ROOM AVAILABLE IN KILELESHWA,1505,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,4,5.0,14,Private Room in Sunny Apartment in Valley Arcade,1506,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,3,4.5,19,Studio Guest House - Room,1507,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,6,5.0,20,Private comfortable room,1508,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,3,5.0,13,"Blissful Room 2 - Nairobi, Embakasi, Near JKIA",1509,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,22,4.5,12,Hidden Gem in City Centre Nairobi + Free Wi-Fi,1510,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,8,4.5,19,"Large, airy apartment, secure residential area",1511,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,24,4.5,19,Private room a walk the city,1512,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,3,5.0,11,2 Comfortable Rooms In an Apartment Near the City,1513,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,10,4.5,25,Double Room in Villa in City Centre,1514,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
