room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
11411950,1461,59895185,Shared room,,Kenya,,Nairobi,0,4.5,2,1,,20,,"Double Room, in a Furnished Home, Langata",58:15.1,-1.324587,36.773794,0101000020E6100000A7EB89AE0B634240DB4E5B238231F5BF
5702559,1461,29565499,Shared room,,Kenya,,Nyeri,2,4.5,16,1,,30,,"A little piece of Christian heaven
",58:15.1,-0.422696,36.951926,0101000020E6100000261B0FB6D8794240DD990986730DDBBF
8890853,1461,46516643,Shared room,,Kenya,,Bungoma,0,4,2,1,,15,,Typical Kenyan Living,58:15.0,0.563004,34.558952,0101000020E6100000530438BD8B474140C58CF0F62004E23F
18243798,1461,126049579,Shared room,,Kenya,,Kwale,44,4,16,1,,27,,A very romantic holiday place,58:15.0,-4.363234,39.556528,0101000020E610000076A73B4F3CC743405A2E1B9DF37311C0
14975248,1461,44669456,Shared room,,Kenya,,Nakuru,1,2,8,1,,10,,A Village Experience in Kenya,58:15.0,-0.187384,35.963601,0101000020E61000004AB20E4757FB4140C896E5EB32FCC7BF
13121681,1461,72343478,Shared room,,Kenya,,Uasin Gishu,0,4,2,1,,26,,Bethel Home Stay(BHS),58:15.0,0.483461,35.282872,0101000020E6100000207A522635A441409D0DF96706F1DE3F
19044945,1461,132313777,Shared room,,Kenya,,Nairobi,0,4,6,1,,31,,blessed home,58:15.0,-1.266732,36.961519,0101000020E6100000C7BDF90D137B42402BBF0CC68844F4BF
19529731,1461,25261361,Shared room,,Kenya,,Nairobi,4,3,1,1,,22,,Individual Bed ❤️ Cama Individual,58:15.0,-1.300412,36.758214,0101000020E610000047AF06280D614240193735D07CCEF4BF
2961645,1461,3183514,Shared room,,Kenya,,Nairobi,4,3.5,4,1,,17,,2 bedrooms Lavington sharing base,58:15.0,-1.29297,36.757803,0101000020E6100000C5E74EB0FF6042408E588B4F01B0F4BF
19261042,1461,134865274,Shared room,,Kenya,,Nairobi,0,3,1,1,,21,,Tastefully furnished one bedroom apartment,58:12.8,-1.259015,36.799883,0101000020E61000002DD0EE906266424069C6A2E9EC24F4BF
16084454,1461,104818844,Shared room,,Kenya,,Nandi,0,3,13,1,,25,,Rift Valley Resource Centre  priced per guest,58:12.8,0.320583,35.15351,0101000020E6100000F2CD3637A69341400FD4298F6E84D43F
15963862,1461,97269653,Shared room,,Kenya,,Nairobi,11,3,3,1,,32,,"Blissful Rooms 1 & 2 - Nairobi Embakasi, Near JKIA",58:12.8,-1.305039,36.909458,0101000020E6100000F48AA71E697442409D12109370E1F4BF
14363170,1461,87958900,Shared room,,Kenya,,Nyeri,0,4,2,1,,10,,Near sportmans arm,58:12.8,0.000997,37.07828,0101000020E610000027F73B14058A42408A213999B855503F
6755219,1461,23919563,Shared room,,Kenya,,Nakuru,0,4,5,1,,19,,One of the bedrooms,58:12.8,-0.302343,36.078864,0101000020E6100000776A2E37180A4240772B4B749659D3BF
1613085,1461,4024788,Shared room,,Kenya,,Nairobi,6,4.5,1,1,,13,,SINGLE EN-SUIT IN A 4 BED APARTMENT,58:12.8,-1.303326,36.825558,0101000020E6100000C07971E2AB694240876C205D6CDAF4BF
11442806,1461,4286519,Shared room,,Kenya,,Siaya,11,4.5,2,1,,20,,Bondo Travellers Hostel & Hotel,58:12.8,-0.095818,34.269575,0101000020E6100000DC68006F81224140A33D5E488787B8BF
19497819,1461,101844755,Shared room,,Kenya,,Mombasa,0,4.5,1,1,,15,,"Single room next to the ocean, Tudor",58:12.8,-4.034015,39.668197,0101000020E61000008524B37A87D54340344B02D4D42210C0
19066364,1461,133100829,Shared room,,Kenya,,Nairobi,1,4.5,2,1,,21,,luxurious palace,58:12.8,-1.294863,36.865508,0101000020E6100000933655F7C86E4240A3CEDC43C2B7F4BF
13570926,1461,2400093,Shared room,,Kenya,,Nairobi,1,4.5,6,1,,10,,"House of Friends  -Kibera, Nairobi",58:12.8,-1.31317,36.778352,0101000020E61000005A63D009A1634240C269C18BBE02F5BF
19219122,1461,134509926,Shared room,,Kenya,,Kiambu,0,5,3,1,,12,,Kibichoi Greens,58:12.8,-1.146916,36.958658,0101000020E61000003E062B4EB57A42406C257497C459F2BF
17392555,1461,117579823,Shared room,,Kenya,,Kiambu,0,5,5,1,,10,,"COOL, QUIET @ WAMBUGU'S",58:12.8,-1.198106,36.941915,0101000020E6100000514EB4AB9078424013437232712BF3BF
13455152,1461,76879065,Shared room,,Kenya,,Nyeri,22,5,6,1,,25,,Home away from home,58:12.8,-0.442147,36.961535,0101000020E6100000CC7A3194137B42409B9141EE224CDCBF
14764347,1461,90694147,Shared room,,Kenya,,Nairobi,0,5,2,1,,30,,Homestay Accommodation!,58:12.8,-1.321,36.902737,0101000020E6100000D0F1D1E28C734240894160E5D022F5BF
17271796,1461,116468003,Shared room,,Kenya,,Nairobi,25,5,4,1,,16,,Buruburu phase one,58:12.8,-1.305729,36.880557,0101000020E6100000C7A17E17B67042404205871744E4F4BF
19326189,1461,45259574,Shared room,,Kenya,,Nairobi,0,5,4,1,,10,,Close garden city mall bunk bed,58:12.8,-1.211261,36.86782,0101000020E61000004968CBB9146F42405EB9DE365361F3BF
19656363,1461,138372575,Shared room,,Kenya,,Nairobi,0,5,2,1,,20,,Home away from home!!,58:11.7,-1.218415,36.88855,0101000020E61000002F6EA301BC7142401F4B1FBAA07EF3BF
19816428,1461,72832312,Shared room,,Kenya,,Kiambu,65,5,2,1,,10,,"Quiet, simplistic home away from home.",58:11.7,-1.095493,37.003543,0101000020E61000009B90D618748042406BF3FFAA2387F1BF
16115499,1461,105086213,Shared room,,Kenya,,Kwale,6,5,6,1,,13,,Diani Backpackers,58:10.7,-4.340507,39.561472,0101000020E610000053CF8250DEC743407D3CF4DDAD5C11C0
19149422,1461,133866131,Shared room,,Kenya,,Kwale,5,4,5,1,,15,,Mikoko Cove - Dorm Banda,58:10.7,-4.573351,39.437477,0101000020E610000048E00F3FFFB74340FD8348861C4B12C0
19328375,1461,55494884,Shared room,,Kenya,,Kiambu,0,4,4,1,,15,,Karibu Nyumbani,58:10.7,-1.262976,36.661185,0101000020E61000008ACDC7B5A154424058207A522635F4BF
19175447,1461,65764205,Shared room,,Kenya,,Kilifi,0,4,1,1,,18,,Merry Crab Cove ~ Backpackers' Beach Banda: Bed 9,58:10.7,-3.389825,39.963425,0101000020E61000000C93A98251FB43403C4ED1915C1E0BC0
4938442,1461,25166173,Shared room,,Kenya,,Nairobi,19,4,14,1,,10,,super memories with our homestay,58:10.7,-1.287693,36.903677,0101000020E6100000DE921CB0AB7342402C9CA4F9639AF4BF
16792400,1461,46452414,Shared room,,Kenya,,Kisumu,0,4,2,1,,13,,Join us home at Translake Estate,58:10.7,-0.076087,34.794988,0101000020E6100000315BB22AC2654140AF97A608707AB3BF
17883162,1461,104320613,Shared room,,Kenya,,Kwale,54,4,6,1,,10,,Kirathimo Explorer's Oasis - MASAI DORM ROOM,58:10.7,-4.306148,39.576745,0101000020E6100000D690B8C7D2C9434078F17EDC7E3911C0
18985810,1461,132439150,Shared room,,Kenya,,Murang'a,0,4,16,1,,15,,Jangwani Camp Sagana,58:10.7,-0.666891,37.193987,0101000020E6100000B16CE690D498424043E55FCB2B57E5BF
17782180,1461,6750459,Shared room,,Kenya,,Nairobi,54,4,5,1,,15,,"Modern apartment, 15 mins from the airport, Wi-Fi.",58:10.7,-1.280142,36.905126,0101000020E61000003161342BDB734240C9C6832D767BF4BF
16607534,1461,103688295,Shared room,,Kenya,,Nyeri,0,4,3,1,,11,,1980 Acres Farm,58:10.6,-0.548293,37.121475,0101000020E61000000B24287E8C8F4240F705F4C29D8BE1BF
13906671,1461,15459719,Shared room,,Kenya,,Nairobi,0,4,16,1,,500,,Elishama  Greens,59:13.9,-1.339609,36.746885,0101000020E6100000BD6F7CED995F424013D6C6D8096FF5BF
9536666,1461,49390493,Shared room,,Kenya,,Nairobi,0,4,3,1,,36,,"Three Person room, in Mdawida homestay, Langata.",58:43.9,-1.324235,36.774703,0101000020E61000007A8EC87729634240397F130A1130F5BF
4884517,1461,25129214,Shared room,,Kenya,,Nairobi,0,4,2,1,,375,,SALTLICK GAME LODGE ,58:38.6,-1.324789,36.848643,0101000020E61000005B7D7555A06C4240D49B51F35532F5BF
7283377,1461,25129214,Shared room,,Kenya,,Taita Taveta,0,4,1,1,,375,,"NDOLOLO SAFARI CAMP, (KENYA)",58:38.6,-3.399606,38.559956,0101000020E6100000789961A3AC47434073486AA164320BC0
7283755,1461,25129214,Shared room,,Kenya,,Taita Taveta,0,4,1,1,,375,,"SENTRIM TSAVO SAFARI CAMP,KENYA",58:38.6,-3.400195,38.559628,0101000020E610000083F6EAE3A1474340882EA86F99330BC0
17818838,1461,121816237,Shared room,,Kenya,,Nyandarua,5,4,6,1,,450,,"Mukutan Retreat, Laikipia",58:38.6,0.047211,36.362495,0101000020E610000055FB743C662E424090DD054A0A2CA83F
9742844,1461,50264038,Shared room,,Kenya,,Kiambu,5,4.5,2,1,,245,,Cosy 2BD with parking included,58:38.1,-1.201924,36.777608,0101000020E6100000D28DB0A888634240A87004A9143BF3BF
1502052,1461,7994625,Shared room,,Kenya,,Nakuru,4,4.5,2,1,,184,,LAKE NAKURU LODGE,58:37.5,-0.299591,36.150575,0101000020E6100000304CA60A461342408942CBBA7F2CD3BF
1495781,1461,7994625,Shared room,,Kenya,,Nairobi,0,4.5,2,1,,184,,VOI SAFARI LODGE,58:37.5,-1.280705,36.826915,0101000020E610000032C9C859D8694240CB2DAD86C47DF4BF
9598669,1461,49679239,Shared room,,Kenya,,Kwale,0,4.5,3,1,,150,,"Comfort, elegance in a serene area.",58:36.2,-4.324042,39.567165,0101000020E6100000CA37DBDC98C843402A1F82AAD14B11C0
11027091,1461,55626239,Shared room,,Kenya,,Nairobi,0,4.5,3,1,,109,,Three bedroom apt for sharing,58:34.8,-1.306378,36.909049,0101000020E610000013BBB6B75B744240166C239EECE6F4BF
6498211,1461,33952736,Shared room,,Kenya,,Kajiado,0,4.5,2,1,,120,,The Home Away From Home,58:34.8,-1.399456,36.752013,0101000020E61000005B9544F6416042403D0E83F92B64F6BF
18522183,1461,128337717,Shared room,,Kenya,,Nairobi,55,4.5,3,1,,120,,conducive environment large space,58:34.8,-1.219536,36.886611,0101000020E61000000EA320787C714240E9B6442E3883F3BF
15891388,1461,99671438,Shared room,,Kenya,,Kwale,22,1,3,1,,84,,Diani Nearby apartments,58:34.2,-4.287477,39.585052,0101000020E6100000CD3AE3FBE2CA4340A568E55E602611C0
13892774,1461,82289829,Shared room,,Kenya,,Nairobi,0,1,3,1,,100,,"Kates Place, Gitanga road",58:34.2,-1.289519,36.766193,0101000020E61000004AB6BA9C126242404721C9ACDEA1F4BF
18210661,1461,122541840,Shared room,,Kenya,,Kwale,22,4,6,1,,93,,"Diani Beach holiday homes, holiday villas dian,",58:34.2,-4.287221,39.587367,0101000020E6100000F4DF83D72ECB4340CDE506431D2611C0
14087808,1461,84723038,Shared room,,Kenya,,Nairobi,1,4,1,1,,100,,Cosy house Kile,58:34.2,-1.279457,36.792848,0101000020E61000007959130B7C6542405D363AE7A778F4BF
19105030,1461,58308038,Shared room,,Kenya,,Kisumu,0,4,4,1,,100,,Breeze Apartment Kisumu,58:34.2,-0.119872,34.755452,0101000020E610000051D9B0A6B2604140C2C3B46FEEAFBEBF
12635693,1461,44408530,Shared room,,Kenya,,Nairobi,5,4,6,1,,95,,Contemporary house in Karen,58:34.2,-1.310086,36.683529,0101000020E61000000D6FD6E07D574240C828CFBC1CF6F4BF
11131628,1461,57847302,Shared room,,Kenya,,Kericho,2,4,3,1,,100,,myspace hostel,58:34.2,-0.371892,35.283236,0101000020E61000006286C61341A44140D237691A14CDD7BF
2031616,1461,10429155,Shared room,,Kenya,,Nairobi,82,4.5,6,1,,21,,Just like Home,58:10.6,-1.29375,36.787835,0101000020E610000074D2FBC6D76442403333333333B3F4BF
10079121,1461,34656466,Entire home/apt,,Kenya,,Kilifi,5,0,8,4,,350,,Jo-Jo Villa - golf and beach,54:34.8,-3.511732,39.909938,0101000020E61000009EB12FD978F443408B8862F206180CC0
4084562,1461,17231222,Entire home/apt,,Kenya,,Nairobi,3,3,6,3,,128,,pretty and comfy,43:58.5,-1.29683,36.76528,0101000020E61000003524EEB1F4614240008C67D0D0BFF4BF
10513809,1461,53720037,Entire home/apt,,Kenya,,Kilifi,1,3,5,2,,114,,"Villa  di Lusso,Parco Marino",43:28.0,-3.255373,40.129518,0101000020E6100000251FBB0B941044405340DAFF000B0AC0
2598166,1461,13305067,Entire home/apt,,Kenya,,Nairobi,7,4.5,5,3,,65,,2 Rooms in Cool & Bright 3BD @ Yaya,42:16.7,-1.291246,36.793328,0101000020E610000024809BC58B654240FB73D190F1A8F4BF
17352314,1461,25030595,Entire home/apt,,Kenya,,Nairobi,1,3.5,3,1,,45,,"Great location, free wifi and a beautiful flat!",40:40.3,-1.264476,36.791849,0101000020E6100000662FDB4E5B654240F73AA92F4B3BF4BF
10484478,1461,54019749,Entire home/apt,,Kenya,,Nairobi,66,3.5,3,2,,45,,Cosy Kilimani Flat,40:40.2,-1.296732,36.792656,0101000020E6100000357D76C075654240A6D3BA0D6ABFF4BF
10551705,1461,54423113,Entire home/apt,,Kenya,,Nairobi,0,3.5,4,2,,49,,Cosy Home Away From Home,40:40.2,-1.284783,36.783246,0101000020E6100000855CA96741644240EC4E779E788EF4BF
14155979,1461,82508042,Entire home/apt,,Kenya,,Nairobi,5,3.5,3,2,,50,,Bed & Kitchen +WIFI,40:38.8,-1.288625,36.784078,0101000020E6100000ADC1FBAA5C64424091ED7C3F359EF4BF
8183992,1461,38371510,Entire home/apt,,Kenya,,Nairobi,8,3.5,5,2,,43,,Central: 2 Rooms in 3 Room Home,40:20.4,-1.30802,36.80094,0101000020E61000007407B1338566424004392861A6EDF4BF
3798509,1461,6045805,Entire home/apt,,Kenya,,Nairobi,0,3,4,3,,59,,Garden Apartment in Kileleshwa,40:18.6,-1.272666,36.793722,0101000020E6100000D00EB8AE98654240BCB20B06D75CF4BF
15891212,1461,5471827,Entire home/apt,,Kenya,,Nairobi,0,3,5,3,,59,,"Private, spacious 3 bed house + garden in Loresho",40:17.2,-1.248609,36.75294,0101000020E6100000D5EC81566060424038DC476E4DFAF3BF
10518480,1461,54184166,Entire home/apt,,Kenya,,Kwale,8,4,4,2,,41,,Nelle spiagge favolose del Kenya,39:58.5,-4.289764,39.581404,0101000020E6100000BDE13E726BCA43408A3BDEE4B72811C0
2930780,1461,3932991,Entire home/apt,,Kenya,,Nairobi,77,5,5,3,,47,,Very Spacious Apartment,39:36.7,-1.293267,36.771943,0101000020E610000025B03907CF624240BFEFDFBC38B1F4BF
17697603,1461,120575221,Entire home/apt,,Kenya,,Nairobi,0,4.5,4,2,,55,,Modern fully furnished apartment in good location,39:35.2,-1.282891,36.781281,0101000020E61000003BFE0B0401644240E35295B6B886F4BF
13349575,1461,34345877,Entire home/apt,,Kenya,,Nairobi,7,5,4,2,,36,,Tumbili Bungalow,38:50.4,-1.243057,36.760682,0101000020E6100000F4531C075E6142409F05A1BC8FE3F3BF
19109256,1461,63452661,Entire home/apt,,Kenya,,Kilifi,0,4,8,4,,320,,CHARMING HOLIDAY HOUSE,37:21.5,-3.173001,40.110913,0101000020E6100000C2D9AD65320E4440026729594E6209C0
19126535,1461,63452661,Entire home/apt,,Kenya,,Kilifi,0,4,8,4,,320,,Charming Vacation Home,37:21.5,-3.17344,40.111166,0101000020E6100000AC36FFAF3A0E4440C18BBE82346309C0
4442633,1461,9994486,Entire home/apt,,Kenya,,Kilifi,44,3,8,4,,350,,,37:20.1,-3.220687,40.114619,0101000020E61000000740DCD5AB0E44400438BD8BF7C309C0
7740047,1461,40681905,Entire home/apt,,Kenya,,Kilifi,0,3.5,8,4,,350,,vipingo ridge,37:18.8,-3.511671,39.910105,0101000020E61000008A7615527EF44340317E1AF7E6170CC0
8563287,1461,44920153,Entire home/apt,,Kenya,,Nairobi,0,1,10,5,,460,,FAIRACRES  HOUSE & SPA,37:16.7,-1.341291,36.737248,0101000020E61000004D8578245E5E4240C8B4368DED75F5BF
3014103,1461,12226298,Entire home/apt,,Kenya,,Kwale,7,4.5,10,5,,380,,Galu Kinondo Beach House,37:15.6,-4.39971,39.545145,0101000020E6100000F949B54FC7C54340618907944D9911C0
705038,1461,3622337,Entire home/apt,,Kenya,,Kilifi,44,1,6,3,,214,,Takaungu Private House - smidge of heaven!,37:12.8,-3.683812,39.86686,0101000020E6100000F41ABB44F5EE434019E6046D72780DC0
9982713,1461,51294267,Entire home/apt,,Kenya,,Nairobi,0,3.5,3,3,,210,,Quality Living-Hurlingham Near YaYa,37:11.7,-1.288943,36.792551,0101000020E6100000C0B4A84F72654240B187F6B1829FF4BF
12164484,1461,1719121,Entire home/apt,,Kenya,,Kilifi,0,4,8,4,,260,,4 Bedroom villa with private chef,37:08.9,-3.383068,39.974847,0101000020E610000046CD57C9C7FC43402D27A1F485100BC0
9229438,1461,47981577,Entire home/apt,,Kenya,,Kilifi,2,4,6,3,,202,,Coastal villa at Kilifi Creek,37:06.0,-3.647608,39.813804,0101000020E61000004FADBEBA2AE843401406651A4D2E0DC0
13257803,1461,74556087,Entire home/apt,,Kenya,,Kilifi,0,4,7,4,,250,,Vipingo Royal Home. An Amazing home,37:05.9,-3.820786,39.808558,0101000020E6100000A7751BD47EE74340041E1840F8900EC0
8187036,1461,13117803,Entire home/apt,,Kenya,,Kilifi,0,4.5,6,3,,239,,Relax at Villa Mambrui in Malindi,37:04.5,-3.107839,40.158424,0101000020E61000006473D53C47144440E3DD91B1DADC08C0
15155547,1461,20881132,Entire home/apt,,Kenya,,Kilifi,1,3,9,4,,233,,BAOB HOUSE - Charming Family Villa in Malindi,37:04.5,-3.219667,40.11616,0101000020E61000003B8DB454DE0E44405D15A8C5E0C109C0
10530200,1461,11431633,Entire home/apt,,Kenya,,Kilifi,1,5,6,3,,250,,Maisha Marefu Hse. On Vipingo Beach,37:03.0,-3.933161,39.776602,0101000020E61000000C01C0B167E34340A438471D1D770FC0
4664139,1461,662853,Entire home/apt,,Kenya,,Kilifi,0,2,9,4,,291,,Villa with pool in Watamu,37:03.0,-3.354263,40.012101,0101000020E6100000DC9F8B868C0144407976F9D687D50AC0
7848997,1461,33091216,Entire home/apt,,Kenya,,Nakuru,1,5,6,3,,250,,Shwari Cottages,37:00.2,-0.82923,36.442848,0101000020E6100000AC8C463EAF38424029965B5A0D89EABF
7492149,1461,39239081,Entire home/apt,,Kenya,,Baringo,2,5,12,5,,210,,Samatian Island,37:00.2,0.642667,36.060447,0101000020E6100000171230BABC07424065FD6662BA90E43F
1303708,1461,7087239,Entire home/apt,,Kenya,,Kwale,4,5,7,3,,245,,"Villa Milele, Diani Beach, Kenya",37:00.2,-4.297483,39.576676,0101000020E6100000AD31E884D0C94340C07630629F3011C0
6581408,1461,34427756,Entire home/apt,,Kenya,,Kwale,20,5,14,6,,227,,"Luxury Diani villa, fantastic staff, sleeps 14",36:55.0,-4.358039,39.557902,0101000020E6100000BE2F2E5569C743402AC58EC6A16E11C0
3346141,1461,16889094,Entire home/apt,,Kenya,,Nairobi,0,4,4,2,,143,,Eon Serviced Apartment,36:44.1,-1.29965,36.785954,0101000020E6100000871403249A64424041F163CC5DCBF4BF
3808790,1461,19573855,Entire home/apt,,Kenya,,Nairobi,22,4,8,3,,150,,3 bedroomed furnished apartme,36:42.7,-1.233213,36.863805,0101000020E6100000868F8829916E42406308008E3DBBF3BF
17039996,1461,60493817,Entire home/apt,,Kenya,,Mombasa,0,4,4,3,,150,,EXECUTIVE 4TH AVENUE VILLA,36:38.0,-4.018804,39.72792,0101000020E61000005A0D897B2CDD4340CD22145B411310C0
9207314,1461,25923390,Entire home/apt,,Kenya,,Kilifi,5,4,4,4,,150,,"2 Bedroom House - ensuite, both lead to the Beach",36:37.0,-3.375256,39.986345,0101000020E61000005CC98E8D40FE4340AF05BD3786000BC0
10429344,1461,53716127,Entire home/apt,,Kenya,,Nairobi,6,4,3,2,,150,,Unicorn La Table,36:34.3,-1.284138,36.780904,0101000020E610000065A88AA9F463424046D09849D48BF4BF
13375940,1461,75982855,Entire home/apt,,Kenya,,Kwale,1,3,6,2,,167,,Villa Raymond Diani-5 star luxury villa with pool,36:27.1,-4.309705,39.567207,0101000020E6100000F9872D3D9AC8434077A1B94E233D11C0
2839418,1461,13915567,Entire home/apt,,Kenya,,Kilifi,0,3,4,2,,129,,Luxury apartment,36:21.8,-3.244978,40.125117,0101000020E61000003A9677D50310444079EA9106B7F509C0
10401226,1461,53554958,Entire home/apt,,Kenya,,Kiambu,0,3,6,3,,100,,Safari House with Pool in the Bush!,36:15.9,-1.18619,37.116808,0101000020E6100000A1F48590F38E4240D1798D5DA2FAF2BF
4772020,1461,24615135,Entire home/apt,,Kenya,,Kwale,6,3,6,3,,105,,Cosy Home a few steps by the Ocean,36:11.7,-4.320603,39.570247,0101000020E610000031D28BDAFDC843407AFF1F274C4811C0
15966801,1461,40458609,Entire home/apt,,Kenya,,Kisumu,0,4,10,6,,105,,Culture Heritage House,36:10.0,-0.116679,34.760726,0101000020E6100000C39B35785F614140A24621C9ACDEBDBF
6352000,1461,23340237,Entire home/apt,,Kenya,,Nairobi,2,4,5,2,,116,,"Modern, spacious house in Nairobi - Ridgeways",36:04.5,-1.220689,36.846721,0101000020E610000010EB8D5A616C42401F645930F187F3BF
6024460,1461,4880580,Entire home/apt,,Kenya,,Kwale,5,4,6,3,,117,,"Stunning House, Incredible view!",36:03.5,-4.129957,39.47771,0101000020E6100000707CED9925BD43408B8BA372138510C0
10374217,1461,52378572,Entire home/apt,,Kenya,,Kilifi,0,4,6,3,,116,,Beautiful villa in Malindi (Kenya),36:03.5,-3.241309,40.124681,0101000020E61000005FB7088CF50F4440FED7B96933EE09C0
4489858,1461,12595969,Entire home/apt,,Kenya,,Nairobi,0,4,2,2,,115,,2 bedroom fully furnished ,36:02.4,-1.297078,36.76399,0101000020E61000004B3CA06CCA61424004C765DCD4C0F4BF
17218846,1461,39773725,Entire home/apt,,Kenya,,Nairobi,0,3,2,1,,105,,Nabo Residences,36:01.1,-1.288388,36.803706,0101000020E6100000ABCC94D6DF6642400BF148BC3C9DF4BF
3470098,1461,8275283,Entire home/apt,,Kenya,,Nairobi,6,3,8,5,,108,,4rooms|Ensuite|Ngong Rd|TheJunction,36:01.1,-1.298683,36.764066,0101000020E610000026FE28EACC6142404EF04DD367C7F4BF
15145655,1461,69033762,Entire home/apt,,Kenya,,Mombasa,0,4,6,3,,95,,"Cosy Nyali, Furnished Apartment",35:16.2,-4.017096,39.723708,0101000020E610000042EDB776A2DC4340D591239D811110C0
10914409,1461,56572504,Entire home/apt,,Kenya,,Nairobi,1,5,4,4,,100,,Cozy Penthouse apartment,35:11.0,-1.295771,36.759694,0101000020E6100000D57B2AA73D614240F7AE415F7ABBF4BF
11024659,1461,12213472,Entire home/apt,,Kenya,,Nairobi,8,5,6,3,,68,,Cozy Home with an Office. Be our guest.,34:32.3,-1.292444,36.754552,0101000020E6100000D190F1289560424031957EC2D9ADF4BF
8063867,1461,42487174,Entire home/apt,,Kenya,,Nairobi,0,3,6,3,,70,,Tastefully  furnished apartment,34:04.8,-1.292914,36.822386,0101000020E61000001958C7F14369424011A62897C6AFF4BF
15947447,1461,23919874,Entire home/apt,,Kenya,,Nairobi,0,5,4,2,,62,,Acacia apartment - Westlands,33:08.8,-1.257597,36.798672,0101000020E61000008F1D54E23A6642406EC328081E1FF4BF
13576847,1461,50034436,Entire home/apt,,Kenya,,Nairobi,1,3,5,2,,70,,"Musafiri- private, comfortable for business",32:42.4,-1.300186,36.776073,0101000020E610000080272D5C566342401079CBD58FCDF4BF
9209057,1461,9118084,Entire home/apt,,Kenya,,Nairobi,8,3,4,2,,67,,Upper Hill: Home Away from Home,32:41.0,-1.305095,36.819956,0101000020E610000059147651F468424019C5724BABE1F4BF
16639515,1461,102220080,Entire home/apt,,Kenya,,Kwale,8,4,4,2,,78,,"Southern Cottages (Best Host,Coast 2 Coast)",32:20.4,-4.26344,39.591729,0101000020E6100000228C9FC6BDCB43403DD52137C30D11C0
14218802,1461,36229410,Entire home/apt,,Kenya,,Kilifi,2,3,4,2,,71,,Fantastico Cottage Malindi,31:44.8,-3.216349,40.123665,0101000020E610000076543541D40F4440AE2D3C2F15BB09C0
4182077,1461,5728557,Entire home/apt,,Kenya,,Kilifi,0,3.5,4,2,,58,,Magic Kenya,27:51.2,-3.190706,40.117575,0101000020E6100000E2E995B20C0F4440333509DE908609C0
16386200,1461,31875548,Entire home/apt,,Kenya,,Mombasa,8,5,2,1,,45,,MY Apartment,27:50.0,-4.02652,39.710921,0101000020E610000012859675FFDA43407AC2120F281B10C0
15363153,1461,98097461,Entire home/apt,,Kenya,,Kilifi,0,4,6,2,,42,,The Village Malindi,27:46.4,-3.204145,40.110402,0101000020E6100000DDB419A7210E4440A72215C616A209C0
18374813,1461,123900442,Entire home/apt,,Kenya,,Kilifi,8,4,6,3,,52,,Mevefi Sister House- Ocean view apartment,27:46.4,-3.594746,39.883767,0101000020E61000005B24ED461FF143401F6ADB300AC20CC0
18547574,1461,128367118,Entire home/apt,,Kenya,,Kwale,4,3,6,3,,45,,"Villa Papaya in Jamboland-Diani, Ukunda",27:46.4,-4.337146,39.55796,0101000020E6100000F33CB83B6BC74340ABE80FCD3C5911C0
19183756,1461,9137684,Entire home/apt,,Kenya,,Nairobi,0,5,5,2,,32,,Cozy 2 Bedroom Apartment,26:24.5,-1.256119,36.791918,0101000020E61000008F8EAB915D654240C8258E3C1019F4BF
18182495,1461,52286093,Entire home/apt,,Kenya,,Kwale,0,3,3,2,,17,,Lil's Court cosy mini apartment,19:26.1,-4.282122,39.575261,0101000020E610000006D50627A2C94340AFEDED96E42011C0
